"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","ydstogo","shotgun","no_huddle","posteam_timeouts_remaining","defteam_timeouts_remaining","posteam_score","defteam_score","score_differential","play_type"
3106,2011010203,"CLE","PIT","CLE","home","PIT","CLE",84,"2011-01-02",660,660,660,2,0,17,0,4,"3",6,1,0,3,2,3,41,-38,1
3130,2011010203,"CLE","PIT","CLE","home","PIT","CLE",78,"2011-01-02",617,617,617,2,0,17,0,4,"1",10,0,0,3,2,3,41,-38,1
3154,2011010203,"CLE","PIT","CLE","home","PIT","CLE",68,"2011-01-02",593,593,593,2,0,17,0,4,"1",10,0,0,3,2,3,41,-38,1
3193,2011010203,"CLE","PIT","CLE","home","PIT","PIT",22,"2011-01-02",566,566,566,2,0,17,0,4,"1",10,0,0,3,2,3,41,-38,1
3215,2011010203,"CLE","PIT","CLE","home","PIT","PIT",22,"2011-01-02",561,561,561,2,0,17,0,4,"2",10,1,0,3,2,3,41,-38,1
3241,2011010203,"CLE","PIT","CLE","home","PIT","PIT",22,"2011-01-02",555,555,555,2,0,17,0,4,"3",10,0,0,3,2,3,41,-38,1
3311,2011010203,"CLE","PIT","CLE","home","PIT","PIT",17,"2011-01-02",452,452,452,2,0,17,0,4,"1",15,1,0,3,2,3,41,-38,1
3335,2011010203,"CLE","PIT","CLE","home","PIT","PIT",20,"2011-01-02",411,411,411,2,0,17,0,4,"2",18,1,0,2,2,3,41,-38,1
3438,2011010203,"CLE","PIT","CLE","home","PIT","PIT",20,"2011-01-02",403,403,403,2,0,17,1,4,"3",18,0,0,2,1,3,41,-38,1
3696,2011010203,"CLE","PIT","CLE","home","PIT","CLE",75,"2011-01-02",111,111,111,2,0,19,0,4,"1",10,1,0,2,0,9,41,-32,1
3732,2011010203,"CLE","PIT","CLE","home","PIT","CLE",68,"2011-01-02",104,104,104,2,0,19,0,4,"2",3,1,1,2,0,9,41,-32,1
3754,2011010203,"CLE","PIT","CLE","home","PIT","CLE",68,"2011-01-02",100,100,100,2,0,19,0,4,"3",3,1,0,2,0,9,41,-32,0
3775,2011010203,"CLE","PIT","CLE","home","PIT","CLE",62,"2011-01-02",72,72,72,2,0,19,0,4,"1",10,1,1,2,0,9,41,-32,1
3799,2011010203,"CLE","PIT","CLE","home","PIT","CLE",57,"2011-01-02",55,55,55,2,0,19,0,4,"2",5,1,1,2,0,9,41,-32,1
3821,2011010203,"CLE","PIT","CLE","home","PIT","CLE",57,"2011-01-02",47,47,47,2,0,19,0,4,"3",5,1,0,2,0,9,41,-32,1
3924,2011010203,"CLE","PIT","CLE","home","PIT","CLE",61,"2011-01-02",25,25,25,2,0,19,0,4,"1",20,1,0,1,0,9,41,-32,1
3946,2011010203,"CLE","PIT","CLE","home","PIT","CLE",61,"2011-01-02",21,21,21,2,0,19,0,4,"2",20,1,0,1,0,9,41,-32,1
3968,2011010203,"CLE","PIT","CLE","home","PIT","CLE",61,"2011-01-02",13,13,13,2,0,19,0,4,"3",20,1,0,1,0,9,41,-32,0
69,2011091100,"BAL","PIT","BAL","home","PIT","BAL",66,"2011-09-11",887,1787,3587,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,0
90,2011091100,"BAL","PIT","BAL","home","PIT","PIT",30,"2011-09-11",849,1749,3549,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,0
111,2011091100,"BAL","PIT","BAL","home","PIT","PIT",27,"2011-09-11",815,1715,3515,1,0,1,1,1,"2",7,0,0,3,3,0,0,0,1
307,2011091100,"BAL","PIT","BAL","home","PIT","BAL",80,"2011-09-11",653,1553,3353,1,0,3,0,1,"1",10,0,0,3,3,7,0,7,0
328,2011091100,"BAL","PIT","BAL","home","PIT","BAL",75,"2011-09-11",620,1520,3320,1,0,3,0,1,"2",5,0,0,3,3,7,0,7,1
401,2011091100,"BAL","PIT","BAL","home","PIT","BAL",69,"2011-09-11",549,1449,3249,1,0,3,0,1,"1",20,0,0,2,3,7,0,7,1
461,2011091100,"BAL","PIT","BAL","home","PIT","BAL",77,"2011-09-11",449,1349,3149,1,0,3,0,1,"2",28,1,0,2,3,7,0,7,0
482,2011091100,"BAL","PIT","BAL","home","PIT","BAL",75,"2011-09-11",410,1310,3110,1,0,3,0,1,"3",26,1,0,2,3,7,0,7,1
645,2011091100,"BAL","PIT","BAL","home","PIT","PIT",37,"2011-09-11",188,1088,2888,1,0,5,0,1,"1",10,0,0,2,3,7,0,7,1
669,2011091100,"BAL","PIT","BAL","home","PIT","PIT",8,"2011-09-11",167,1067,2867,1,0,5,0,1,"1",8,0,1,2,3,7,0,7,0
686,2011091100,"BAL","PIT","BAL","home","PIT","PIT",1,"2011-09-11",149,1049,2849,1,0,5,0,1,"2",1,0,0,2,3,7,0,7,1
743,2011091100,"BAL","PIT","BAL","home","PIT","PIT",1,"2011-09-11",114,1014,2814,1,0,5,1,1,"3",1,0,0,2,3,7,0,7,0
1104,2011091100,"BAL","PIT","BAL","home","PIT","BAL",80,"2011-09-11",623,623,2423,1,0,7,0,2,"1",10,0,0,2,2,14,7,7,1
1126,2011091100,"BAL","PIT","BAL","home","PIT","BAL",80,"2011-09-11",623,623,2423,1,0,7,0,2,"2",10,0,0,2,2,14,7,7,1
1150,2011091100,"BAL","PIT","BAL","home","PIT","BAL",64,"2011-09-11",588,588,2388,1,0,7,0,2,"1",10,0,0,2,2,14,7,7,0
1171,2011091100,"BAL","PIT","BAL","home","PIT","BAL",65,"2011-09-11",552,552,2352,1,0,7,0,2,"2",11,0,0,2,2,14,7,7,1
1195,2011091100,"BAL","PIT","BAL","home","PIT","BAL",56,"2011-09-11",505,505,2305,1,0,7,0,2,"3",2,1,0,2,2,14,7,7,1
1327,2011091100,"BAL","PIT","BAL","home","PIT","BAL",84,"2011-09-11",424,424,2224,1,0,9,0,2,"1",10,0,0,2,2,14,7,7,0
1348,2011091100,"BAL","PIT","BAL","home","PIT","BAL",75,"2011-09-11",392,392,2192,1,0,9,0,2,"2",1,0,0,2,2,14,7,7,1
1370,2011091100,"BAL","PIT","BAL","home","PIT","BAL",75,"2011-09-11",389,389,2189,1,0,9,0,2,"3",1,0,0,2,2,14,7,7,0
1427,2011091100,"BAL","PIT","BAL","home","PIT","BAL",67,"2011-09-11",322,322,2122,1,0,9,0,2,"1",15,0,0,2,2,14,7,7,0
1448,2011091100,"BAL","PIT","BAL","home","PIT","BAL",58,"2011-09-11",287,287,2087,1,0,9,0,2,"2",6,0,0,2,2,14,7,7,1
1470,2011091100,"BAL","PIT","BAL","home","PIT","BAL",58,"2011-09-11",279,279,2079,1,0,9,0,2,"3",6,1,0,2,2,14,7,7,1
1494,2011091100,"BAL","PIT","BAL","home","PIT","PIT",44,"2011-09-11",237,237,2037,1,0,9,0,2,"1",10,0,0,2,2,14,7,7,0
1515,2011091100,"BAL","PIT","BAL","home","PIT","PIT",40,"2011-09-11",201,201,2001,1,0,9,0,2,"2",6,0,0,2,2,14,7,7,1
1537,2011091100,"BAL","PIT","BAL","home","PIT","PIT",40,"2011-09-11",195,195,1995,1,0,9,0,2,"3",6,1,0,2,2,14,7,7,1
1561,2011091100,"BAL","PIT","BAL","home","PIT","PIT",15,"2011-09-11",150,150,1950,1,0,9,0,2,"1",10,0,0,2,2,14,7,7,0
1599,2011091100,"BAL","PIT","BAL","home","PIT","PIT",11,"2011-09-11",120,120,1920,1,0,9,0,2,"2",6,0,0,2,2,14,7,7,1
1621,2011091100,"BAL","PIT","BAL","home","PIT","PIT",11,"2011-09-11",115,115,1915,1,0,9,1,2,"3",6,1,0,2,2,14,7,7,1
1759,2011091100,"BAL","PIT","BAL","home","PIT","BAL",76,"2011-09-11",62,62,1862,1,0,11,0,2,"1",10,0,0,2,2,21,7,14,0
1780,2011091100,"BAL","PIT","BAL","home","PIT","BAL",75,"2011-09-11",29,29,1829,1,0,11,0,2,"2",9,1,0,2,2,21,7,14,1
1802,2011091100,"BAL","PIT","BAL","home","PIT","BAL",75,"2011-09-11",24,24,1824,1,0,11,0,2,"3",9,1,0,2,2,21,7,14,0
1893,2011091100,"BAL","PIT","BAL","home","PIT","PIT",18,"2011-09-11",888,1788,1788,2,0,13,1,3,"1",10,0,0,3,3,21,7,14,1
1982,2011091100,"BAL","PIT","BAL","home","PIT","PIT",17,"2011-09-11",873,1773,1773,2,0,15,0,3,"1",10,0,0,3,3,29,7,22,0
2003,2011091100,"BAL","PIT","BAL","home","PIT","PIT",13,"2011-09-11",837,1737,1737,2,0,15,0,3,"2",6,0,0,3,3,29,7,22,1
2025,2011091100,"BAL","PIT","BAL","home","PIT","PIT",13,"2011-09-11",833,1733,1733,2,0,15,0,3,"3",6,1,0,3,3,29,7,22,1
2303,2011091100,"BAL","PIT","BAL","home","PIT","BAL",90,"2011-09-11",445,1345,1345,2,0,17,0,3,"1",10,0,0,3,3,29,7,22,0
2324,2011091100,"BAL","PIT","BAL","home","PIT","BAL",86,"2011-09-11",408,1308,1308,2,0,17,0,3,"2",6,0,0,3,3,29,7,22,1
2348,2011091100,"BAL","PIT","BAL","home","PIT","BAL",65,"2011-09-11",377,1277,1277,2,0,17,0,3,"1",10,0,0,3,3,29,7,22,0
2369,2011091100,"BAL","PIT","BAL","home","PIT","BAL",66,"2011-09-11",337,1237,1237,2,0,17,0,3,"2",11,0,0,3,3,29,7,22,1
2393,2011091100,"BAL","PIT","BAL","home","PIT","BAL",62,"2011-09-11",296,1196,1196,2,0,17,0,3,"3",7,1,0,3,3,29,7,22,1
2417,2011091100,"BAL","PIT","BAL","home","PIT","BAL",52,"2011-09-11",254,1154,1154,2,0,17,0,3,"1",10,0,0,3,3,29,7,22,0
2449,2011091100,"BAL","PIT","BAL","home","PIT","PIT",13,"2011-09-11",226,1126,1126,2,0,17,0,3,"1",10,0,0,3,3,29,7,22,1
2471,2011091100,"BAL","PIT","BAL","home","PIT","PIT",13,"2011-09-11",222,1122,1122,2,0,17,0,3,"2",10,0,0,3,3,29,7,22,0
2492,2011091100,"BAL","PIT","BAL","home","PIT","PIT",11,"2011-09-11",179,1079,1079,2,0,17,0,3,"3",8,0,0,3,3,29,7,22,1
2650,2011091100,"BAL","PIT","BAL","home","PIT","BAL",84,"2011-09-11",145,1045,1045,2,0,19,0,3,"1",10,0,0,3,3,32,7,25,0
2675,2011091100,"BAL","PIT","BAL","home","PIT","BAL",81,"2011-09-11",98,998,998,2,0,19,0,3,"2",7,0,0,3,3,32,7,25,0
2696,2011091100,"BAL","PIT","BAL","home","PIT","BAL",75,"2011-09-11",57,957,957,2,0,19,0,3,"3",1,0,0,3,3,32,7,25,0
2732,2011091100,"BAL","PIT","BAL","home","PIT","BAL",61,"2011-09-11",28,928,928,2,0,19,0,3,"1",10,0,0,3,3,32,7,25,1
2772,2011091100,"BAL","PIT","BAL","home","PIT","BAL",57,"2011-09-11",900,900,900,2,0,19,0,4,"2",6,0,0,3,3,32,7,25,1
2791,2011091100,"BAL","PIT","BAL","home","PIT","BAL",66,"2011-09-11",859,859,859,2,0,19,0,4,"3",15,1,0,3,3,32,7,25,1
3002,2011091100,"BAL","PIT","BAL","home","PIT","BAL",79,"2011-09-11",655,655,655,2,0,21,0,4,"1",10,0,0,3,3,32,7,25,0
3063,2011091100,"BAL","PIT","BAL","home","PIT","BAL",89,"2011-09-11",586,586,586,2,0,21,0,4,"2",20,0,0,3,3,32,7,25,1
3109,2011091100,"BAL","PIT","BAL","home","PIT","BAL",89,"2011-09-11",578,578,578,2,0,21,0,4,"3",20,0,0,2,3,32,7,25,0
3296,2011091100,"BAL","PIT","BAL","home","PIT","BAL",86,"2011-09-11",435,435,435,2,0,23,0,4,"1",10,0,0,2,3,32,7,25,0
3317,2011091100,"BAL","PIT","BAL","home","PIT","BAL",85,"2011-09-11",393,393,393,2,0,23,0,4,"2",9,0,0,2,3,32,7,25,0
3338,2011091100,"BAL","PIT","BAL","home","PIT","BAL",83,"2011-09-11",349,349,349,2,0,23,0,4,"3",7,1,0,2,3,32,7,25,0
3520,2011091100,"BAL","PIT","BAL","home","PIT","PIT",19,"2011-09-11",233,233,233,2,0,25,0,4,"1",19,0,0,2,3,32,7,25,0
3541,2011091100,"BAL","PIT","BAL","home","PIT","PIT",17,"2011-09-11",189,189,189,2,0,25,0,4,"2",17,0,0,2,3,32,7,25,0
3562,2011091100,"BAL","PIT","BAL","home","PIT","PIT",17,"2011-09-11",146,146,146,2,0,25,0,4,"3",17,0,0,2,3,32,7,25,0
50,2011101602,"PIT","JAC","JAX","away","PIT","JAC",80,"2011-10-16",900,1800,3600,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,0
71,2011101602,"PIT","JAC","JAX","away","PIT","JAC",79,"2011-10-16",865,1765,3565,1,0,1,0,1,"2",9,0,0,3,3,0,0,0,1
95,2011101602,"PIT","JAC","JAX","away","PIT","JAC",68,"2011-10-16",834,1734,3534,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,0
116,2011101602,"PIT","JAC","JAX","away","PIT","JAC",65,"2011-10-16",795,1695,3495,1,0,1,0,1,"2",7,0,0,3,3,0,0,0,1
138,2011101602,"PIT","JAC","JAX","away","PIT","JAC",65,"2011-10-16",790,1690,3490,1,0,1,0,1,"3",7,1,0,3,3,0,0,0,1
178,2011101602,"PIT","JAC","JAX","away","PIT","JAC",58,"2011-10-16",768,1668,3468,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,1
207,2011101602,"PIT","JAC","JAX","away","PIT","PIT",47,"2011-10-16",737,1637,3437,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,0
228,2011101602,"PIT","JAC","JAX","away","PIT","PIT",42,"2011-10-16",699,1599,3399,1,0,1,0,1,"2",5,0,0,3,3,0,0,0,1
247,2011101602,"PIT","JAC","JAX","away","PIT","PIT",49,"2011-10-16",668,1568,3368,1,0,1,0,1,"3",12,1,0,3,3,0,0,0,1
549,2011101602,"PIT","JAC","JAX","away","PIT","JAC",69,"2011-10-16",257,1157,2957,1,0,3,0,1,"1",10,0,0,3,3,0,7,-7,1
575,2011101602,"PIT","JAC","JAX","away","PIT","JAC",69,"2011-10-16",249,1149,2949,1,0,3,0,1,"2",10,0,0,3,3,0,7,-7,0
596,2011101602,"PIT","JAC","JAX","away","PIT","JAC",65,"2011-10-16",205,1105,2905,1,0,3,0,1,"3",6,1,0,3,3,0,7,-7,1
891,2011101602,"PIT","JAC","JAX","away","PIT","JAC",80,"2011-10-16",814,814,2614,1,0,5,0,2,"1",15,0,0,3,3,0,14,-14,0
912,2011101602,"PIT","JAC","JAX","away","PIT","JAC",75,"2011-10-16",773,773,2573,1,0,5,0,2,"2",10,1,0,3,3,0,14,-14,1
955,2011101602,"PIT","JAC","JAX","away","PIT","JAC",75,"2011-10-16",764,764,2564,1,0,5,0,2,"3",10,1,0,2,3,0,14,-14,1
1153,2011101602,"PIT","JAC","JAX","away","PIT","JAC",75,"2011-10-16",652,652,2452,1,0,7,0,2,"1",10,0,0,2,3,0,17,-17,0
1174,2011101602,"PIT","JAC","JAX","away","PIT","JAC",56,"2011-10-16",625,625,2425,1,0,7,0,2,"1",10,0,0,2,3,0,17,-17,0
1195,2011101602,"PIT","JAC","JAX","away","PIT","JAC",50,"2011-10-16",598,598,2398,1,0,7,0,2,"2",4,1,0,2,3,0,17,-17,1
1240,2011101602,"PIT","JAC","JAX","away","PIT","PIT",45,"2011-10-16",592,592,2392,1,0,7,0,2,"1",10,0,0,2,3,0,17,-17,0
1309,2011101602,"PIT","JAC","JAX","away","PIT","PIT",28,"2011-10-16",561,561,2361,1,0,7,0,2,"1",10,1,0,2,3,0,17,-17,1
1333,2011101602,"PIT","JAC","JAX","away","PIT","PIT",24,"2011-10-16",547,547,2347,1,0,7,0,2,"2",6,0,0,2,3,0,17,-17,1
1359,2011101602,"PIT","JAC","JAX","away","PIT","PIT",24,"2011-10-16",542,542,2342,1,0,7,0,2,"3",6,1,1,2,3,0,17,-17,1
1676,2011101602,"PIT","JAC","JAX","away","PIT","JAC",64,"2011-10-16",245,245,2045,1,0,9,0,2,"1",10,1,0,2,2,3,17,-14,0
1697,2011101602,"PIT","JAC","JAX","away","PIT","JAC",63,"2011-10-16",222,222,2022,1,0,9,0,2,"2",9,1,0,2,2,3,17,-14,1
1719,2011101602,"PIT","JAC","JAX","away","PIT","JAC",63,"2011-10-16",217,217,2017,1,0,9,0,2,"3",9,1,0,2,2,3,17,-14,1
1959,2011101602,"PIT","JAC","JAX","away","PIT","JAC",78,"2011-10-16",66,66,1866,1,0,11,0,2,"1",10,1,0,1,2,3,17,-14,1
1985,2011101602,"PIT","JAC","JAX","away","PIT","JAC",78,"2011-10-16",61,61,1861,1,0,11,0,2,"2",10,1,0,1,2,3,17,-14,1
2009,2011101602,"PIT","JAC","JAX","away","PIT","JAC",81,"2011-10-16",19,19,1819,1,0,11,0,2,"3",13,0,0,1,2,3,17,-14,0
2277,2011101602,"PIT","JAC","JAX","away","PIT","JAC",80,"2011-10-16",681,1581,1581,2,0,14,0,3,"1",10,0,0,3,3,3,17,-14,0
2298,2011101602,"PIT","JAC","JAX","away","PIT","JAC",80,"2011-10-16",644,1544,1544,2,0,14,0,3,"2",10,0,0,3,3,3,17,-14,0
2319,2011101602,"PIT","JAC","JAX","away","PIT","JAC",69,"2011-10-16",607,1507,1507,2,0,14,0,3,"1",10,0,0,3,3,3,17,-14,0
2340,2011101602,"PIT","JAC","JAX","away","PIT","JAC",70,"2011-10-16",571,1471,1471,2,0,14,0,3,"2",11,0,0,3,3,3,17,-14,1
2394,2011101602,"PIT","JAC","JAX","away","PIT","JAC",80,"2011-10-16",534,1434,1434,2,0,14,0,3,"3",21,1,0,3,3,3,17,-14,1
2445,2011101602,"PIT","JAC","JAX","away","PIT","JAC",65,"2011-10-16",522,1422,1422,2,0,14,0,3,"1",10,0,0,3,3,3,17,-14,0
2477,2011101602,"PIT","JAC","JAX","away","PIT","JAC",58,"2011-10-16",487,1387,1387,2,0,14,0,3,"2",3,0,0,3,3,3,17,-14,0
2498,2011101602,"PIT","JAC","JAX","away","PIT","JAC",57,"2011-10-16",446,1346,1346,2,0,14,0,3,"3",2,0,0,3,3,3,17,-14,0
2519,2011101602,"PIT","JAC","JAX","away","PIT","JAC",51,"2011-10-16",403,1303,1303,2,0,14,0,3,"1",10,0,0,3,3,3,17,-14,1
2545,2011101602,"PIT","JAC","JAX","away","PIT","JAC",51,"2011-10-16",393,1293,1293,2,0,14,0,3,"2",10,0,0,3,3,3,17,-14,0
2566,2011101602,"PIT","JAC","JAX","away","PIT","JAC",52,"2011-10-16",351,1251,1251,2,0,14,0,3,"3",11,1,0,3,3,3,17,-14,1
2611,2011101602,"PIT","JAC","JAX","away","PIT","PIT",39,"2011-10-16",267,1167,1167,2,0,14,0,3,"1",10,0,0,3,3,3,17,-14,0
2632,2011101602,"PIT","JAC","JAX","away","PIT","PIT",36,"2011-10-16",230,1130,1130,2,0,14,0,3,"2",7,0,0,3,3,3,17,-14,0
2653,2011101602,"PIT","JAC","JAX","away","PIT","PIT",30,"2011-10-16",191,1091,1091,2,0,14,0,3,"3",1,0,0,3,3,3,17,-14,0
2674,2011101602,"PIT","JAC","JAX","away","PIT","PIT",16,"2011-10-16",153,1053,1053,2,0,14,0,3,"1",10,0,0,3,3,3,17,-14,0
2695,2011101602,"PIT","JAC","JAX","away","PIT","PIT",18,"2011-10-16",113,1013,1013,2,0,14,1,3,"2",12,0,0,3,3,3,17,-14,1
2905,2011101602,"PIT","JAC","JAX","away","PIT","JAC",83,"2011-10-16",878,878,878,2,0,16,0,4,"1",10,0,0,3,3,10,17,-7,1
2929,2011101602,"PIT","JAC","JAX","away","PIT","JAC",83,"2011-10-16",834,834,834,2,0,16,0,4,"2",10,0,0,3,3,10,17,-7,0
2950,2011101602,"PIT","JAC","JAX","away","PIT","JAC",80,"2011-10-16",794,794,794,2,0,16,0,4,"3",7,1,0,3,3,10,17,-7,1
3105,2011101602,"PIT","JAC","JAX","away","PIT","JAC",79,"2011-10-16",643,643,643,2,0,18,0,4,"1",10,0,0,3,3,10,17,-7,0
3126,2011101602,"PIT","JAC","JAX","away","PIT","JAC",72,"2011-10-16",609,609,609,2,0,18,0,4,"2",3,0,0,3,3,10,17,-7,0
3147,2011101602,"PIT","JAC","JAX","away","PIT","JAC",70,"2011-10-16",576,576,576,2,0,18,0,4,"3",1,0,0,3,3,10,17,-7,0
3287,2011101602,"PIT","JAC","JAX","away","PIT","JAC",52,"2011-10-16",433,433,433,2,0,20,0,4,"1",10,0,0,3,3,10,17,-7,1
3311,2011101602,"PIT","JAC","JAX","away","PIT","PIT",31,"2011-10-16",391,391,391,2,0,20,0,4,"1",10,0,0,3,3,10,17,-7,0
3332,2011101602,"PIT","JAC","JAX","away","PIT","PIT",30,"2011-10-16",349,349,349,2,0,20,0,4,"2",9,0,0,3,3,10,17,-7,0
3353,2011101602,"PIT","JAC","JAX","away","PIT","PIT",25,"2011-10-16",307,307,307,2,0,20,0,4,"3",4,0,0,3,3,10,17,-7,0
3639,2011101602,"PIT","JAC","JAX","away","PIT","JAC",77,"2011-10-16",61,61,61,2,0,22,0,4,"1",10,1,0,0,2,13,17,-4,1
3658,2011101602,"PIT","JAC","JAX","away","PIT","JAC",87,"2011-10-16",36,36,36,2,0,22,0,4,"2",20,1,1,0,2,13,17,-4,0
3679,2011101602,"PIT","JAC","JAX","away","PIT","JAC",77,"2011-10-16",26,26,26,2,0,22,0,4,"3",10,1,0,0,2,13,17,-4,1
3703,2011101602,"PIT","JAC","JAX","away","PIT","JAC",66,"2011-10-16",18,18,18,2,0,22,0,4,"1",10,1,0,0,2,13,17,-4,1
3749,2011101602,"PIT","JAC","JAX","away","PIT","PIT",48,"2011-10-16",2,2,2,2,0,22,0,4,"2",10,1,0,0,2,13,17,-4,1
349,2011103008,"PIT","NE","NE","away","PIT","NE",60,"2011-10-30",548,1448,3248,1,0,2,0,1,"1",10,0,0,3,3,0,7,-7,1
373,2011103008,"PIT","NE","NE","away","PIT","NE",52,"2011-10-30",517,1417,3217,1,0,2,0,1,"2",2,0,0,3,3,0,7,-7,0
394,2011103008,"PIT","NE","NE","away","PIT","NE",53,"2011-10-30",475,1375,3175,1,0,2,0,1,"3",3,1,0,3,3,0,7,-7,1
872,2011103008,"PIT","NE","NE","away","PIT","NE",80,"2011-10-30",897,897,2697,1,0,4,0,2,"1",10,1,0,2,2,0,10,-10,1
896,2011103008,"PIT","NE","NE","away","PIT","NE",73,"2011-10-30",855,855,2655,1,0,4,0,2,"2",3,1,0,2,2,0,10,-10,0
917,2011103008,"PIT","NE","NE","away","PIT","NE",71,"2011-10-30",818,818,2618,1,0,4,0,2,"3",1,0,0,2,2,0,10,-10,0
942,2011103008,"PIT","NE","NE","away","PIT","NE",69,"2011-10-30",789,789,2589,1,0,4,0,2,"1",10,1,0,2,2,0,10,-10,1
966,2011103008,"PIT","NE","NE","away","PIT","NE",62,"2011-10-30",764,764,2564,1,0,4,0,2,"2",3,0,0,2,2,0,10,-10,0
1020,2011103008,"PIT","NE","NE","away","PIT","NE",52,"2011-10-30",732,732,2532,1,0,4,0,2,"1",10,0,0,2,2,0,10,-10,0
1097,2011103008,"PIT","NE","NE","away","PIT","PIT",48,"2011-10-30",670,670,2470,1,0,4,0,2,"1",15,1,0,2,2,0,10,-10,1
1123,2011103008,"PIT","NE","NE","away","PIT","PIT",48,"2011-10-30",666,666,2466,1,0,4,0,2,"2",15,1,0,2,2,0,10,-10,1
1149,2011103008,"PIT","NE","NE","away","PIT","PIT",48,"2011-10-30",655,655,2455,1,0,4,0,2,"3",15,1,0,2,2,0,10,-10,1
1266,2011103008,"PIT","NE","NE","away","PIT","PIT",8,"2011-10-30",533,533,2333,1,0,6,0,2,"1",8,1,0,2,2,0,10,-10,0
1287,2011103008,"PIT","NE","NE","away","PIT","PIT",2,"2011-10-30",504,504,2304,1,0,6,1,2,"2",2,1,0,2,2,0,10,-10,1
1652,2011103008,"PIT","NE","NE","away","PIT","NE",80,"2011-10-30",156,156,1956,1,0,8,0,2,"1",10,0,0,2,2,7,17,-10,1
1676,2011103008,"PIT","NE","NE","away","PIT","NE",57,"2011-10-30",137,137,1937,1,0,8,0,2,"1",10,1,0,2,2,7,17,-10,0
1737,2011103008,"PIT","NE","NE","away","PIT","NE",59,"2011-10-30",120,120,1920,1,0,8,0,2,"2",12,1,0,2,2,7,17,-10,1
1766,2011103008,"PIT","NE","NE","away","PIT","PIT",49,"2011-10-30",113,113,1913,1,0,8,0,2,"3",2,1,0,2,2,7,17,-10,1
1790,2011103008,"PIT","NE","NE","away","PIT","PIT",47,"2011-10-30",87,87,1887,1,0,8,0,2,"1",10,1,1,2,2,7,17,-10,1
1816,2011103008,"PIT","NE","NE","away","PIT","PIT",47,"2011-10-30",79,79,1879,1,0,8,0,2,"2",10,1,1,2,2,7,17,-10,1
1840,2011103008,"PIT","NE","NE","away","PIT","PIT",30,"2011-10-30",51,51,1851,1,0,8,0,2,"1",10,1,1,2,2,7,17,-10,1
1876,2011103008,"PIT","NE","NE","away","PIT","PIT",37,"2011-10-30",44,44,1844,1,0,8,0,2,"2",17,1,0,1,2,7,17,-10,1
1902,2011103008,"PIT","NE","NE","away","PIT","PIT",37,"2011-10-30",39,39,1839,1,0,8,0,2,"3",17,1,0,1,2,7,17,-10,0
2153,2011103008,"PIT","NE","NE","away","PIT","NE",79,"2011-10-30",895,1795,1795,2,0,10,0,3,"1",10,0,0,3,3,10,17,-7,0
2178,2011103008,"PIT","NE","NE","away","PIT","NE",77,"2011-10-30",856,1756,1756,2,0,10,0,3,"2",8,0,0,3,3,10,17,-7,1
2204,2011103008,"PIT","NE","NE","away","PIT","NE",77,"2011-10-30",850,1750,1750,2,0,10,0,3,"3",8,1,0,3,3,10,17,-7,1
2650,2011103008,"PIT","NE","NE","away","PIT","NE",79,"2011-10-30",366,1266,1266,2,0,12,0,3,"1",10,0,0,3,2,10,20,-10,1
2685,2011103008,"PIT","NE","NE","away","PIT","PIT",45,"2011-10-30",344,1244,1244,2,0,12,0,3,"1",10,0,0,3,2,10,20,-10,1
2716,2011103008,"PIT","NE","NE","away","PIT","PIT",35,"2011-10-30",331,1231,1231,2,0,12,0,3,"1",10,0,0,3,2,10,20,-10,1
2740,2011103008,"PIT","NE","NE","away","PIT","PIT",27,"2011-10-30",296,1196,1196,2,0,12,0,3,"2",2,0,0,3,2,10,20,-10,0
2784,2011103008,"PIT","NE","NE","away","PIT","PIT",29,"2011-10-30",228,1128,1128,2,0,12,0,3,"1",15,1,0,3,2,10,20,-10,1
2808,2011103008,"PIT","NE","NE","away","PIT","PIT",25,"2011-10-30",188,1088,1088,2,0,12,0,3,"2",11,0,0,3,2,10,20,-10,1
2830,2011103008,"PIT","NE","NE","away","PIT","PIT",25,"2011-10-30",184,1084,1084,2,0,12,0,3,"3",11,1,0,3,2,10,20,-10,1
3219,2011103008,"PIT","NE","NE","away","PIT","NE",80,"2011-10-30",686,686,686,2,0,14,0,4,"1",10,0,0,3,1,10,23,-13,1
3241,2011103008,"PIT","NE","NE","away","PIT","NE",80,"2011-10-30",678,678,678,2,0,14,0,4,"2",10,1,0,3,1,10,23,-13,0
3262,2011103008,"PIT","NE","NE","away","PIT","NE",72,"2011-10-30",645,645,645,2,0,14,0,4,"3",2,1,0,3,1,10,23,-13,1
3286,2011103008,"PIT","NE","NE","away","PIT","NE",62,"2011-10-30",604,604,604,2,0,14,0,4,"1",10,0,0,3,1,10,23,-13,1
3312,2011103008,"PIT","NE","NE","away","PIT","NE",62,"2011-10-30",596,596,596,2,0,14,0,4,"2",10,1,0,3,1,10,23,-13,0
